class,ag_005,ah_000,an_000,ao_000,ap_000,aq_000,az_005,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,bb_000,bg_000,bh_000,bi_000,bj_000,bu_000,bv_000,bx_000,by_000,cc_000,ci_000,ck_000,cn_004,cq_000,cs_000,cs_005,dn_000,ee_002
1.0,1.2778259033347208,2.859252583211622,1.9360796755944154,1.6296418127331105,1.3659732642335831,2.159446000098811,0.8777056381066454,2.0688648252943467,0.6313935520595579,0.4739972784652307,0.7615356657297807,1.1111649067810945,1.6767853880183883,1.7325932722937454,2.8677521841125535,3.6229444561039728,1.293982908475313,1.2411540133704984,1.7436242617444133,1.7436240358673007,1.791636550162522,2.8278237965320483,1.8521286845838754,1.8108146143739932,1.172498619490632,2.2429532287793847,1.7436242590329565,2.40228489334163,2.3531547743861667,4.631156447512471,2.1916835211753383
1.0,0.3272469091159016,-0.06936115272759943,-0.09846659839505505,-0.1166279612570176,-0.2039376220405924,-0.2272666390557456,0.2551023105807464,-0.0632394464890944,0.30169116201694207,0.001207497626511069,-0.2113884340095874,-0.20810779460435608,-0.2271642145833263,-0.1454782583087268,-0.06696773977924604,-0.054958198500449626,-0.27669559972613034,-0.13176627890845918,-0.14209589723324725,-0.1420959814388641,-0.08043048078547073,-0.26562298496384595,-0.07374082299026231,-0.18109791824938382,-0.14875381358156983,0.04020776435594968,-0.14209589844382206,1.6483696142124455,0.009938124568004431,-0.1152548578968513,-0.11319485614319763
1.0,0.81788001902815,0.37503398045166886,0.4693337742659442,0.47245588487248785,0.18133417135481994,0.3298295261632802,0.8752884618485959,1.1989473983071424,0.47852502031920335,0.20178461064986877,0.04576818306313809,0.02083806388254965,-0.050594255367766086,0.38095896410569763,0.3783539615490082,0.4611540103078761,-0.2320049175343303,0.44507779941283365,0.3864852918041219,0.38648516788694587,0.4705157474740337,-0.06590892119575233,0.5149298662809842,0.130803598283845,-0.005831719660492946,0.38116896899801145,0.3864852901728389,-0.013315207226560115,0.1820615479145077,0.1557482260959077,0.7478843376464644
1.0,2.932755234305512,1.855592569455607,1.830385864889647,1.7473228151545759,0.6963205219000844,1.1631852859156384,2.6510520336632815,2.68592235580483,0.2279613528524907,1.1176812133053466,1.3898657728585269,2.1281683611917406,2.1087225732387385,1.4568631564427847,1.86199952952471,1.2220673230291446,0.950982573481774,0.43196902288326566,1.4667712082664097,1.4667710031888765,1.5376671006278386,1.1685590718538366,1.549077729348158,1.679922669768826,0.3696855603004722,2.777446965946175,1.466771205775306,3.8349516926535845,1.7981688236419144,1.1937025122788874,2.6168920546466445
1.0,0.10931937806625366,-0.05770601337246276,-0.27225701370932215,-0.5719320902579279,0.3928694262327523,0.9212844761634386,-0.39334993087167314,0.04698066140182544,-0.09898066622444081,-0.12950667424948883,-0.05865180376837898,0.0033557112685753043,-0.019395981065878302,-0.09857421844630708,-0.05528829934587477,0.300022134763829,0.3513653461615334,0.3667251383077998,-0.09500083612144646,-0.09500092386524883,-0.02366479659161274,-0.023209970773413583,-0.07836496653225597,-0.16283765766448438,-0.2428927810068889,-0.15651164666733294,-0.09500083736950515,1.6180249099652617,0.10025344743452988,0.6091158201285904,0.23719163337140206
1.0,-0.6334188658097326,1.0235701073830543,1.1142916730622527,0.8879314205520593,1.473150173965962,1.6631410256553147,1.3220897506360603,1.7731053868365807,1.1338707416272629,1.3579186154049665,1.3921092438270193,1.4386284148667718,1.4188232607780173,1.1925129728782116,1.0282422925749395,1.258607159220675,0.5970866838759412,1.8945855742654922,1.2013444329522402,1.2013442478158463,1.2952717826976903,1.2415446202560858,1.3973698090556208,1.1503307516890706,1.7259186892863474,0.9089244834381103,1.2013444306723948,1.584300408150595,1.487098309165949,1.0725117896560552,1.314915724375311
1.0,0.14199625530922527,0.2367239267674051,0.1825409587156705,0.2232630948302188,0.039627581001089866,0.23895319761977354,0.3449672385962283,0.4262588403858129,-0.08318198657457818,0.1605779990325322,0.20336290553449396,0.21780604809673235,0.13013674521518245,0.17965718483103707,0.2397555300656638,0.14008192280898063,-0.11386743689070114,0.13986931747990064,0.1843636915184681,0.18436358278640283,0.2647680820161207,0.4893377414295166,0.3174850587058516,0.1554191665937758,-0.16008743548086798,-0.15977303503538712,0.18436369004805767,-0.0016328634606951583,0.5526438133610065,0.1613652314112615,0.10092684230446179
1.0,0.8081904662810848,0.9607731988950966,0.9603557319171138,1.0676031893795188,-0.21482622233259582,-0.12604565614081292,1.067596764721146,0.8245704052032043,0.25847286777368333,0.30386574766827396,0.43552901235442304,0.5133861400314984,0.5653038139881644,0.5770748884589831,0.9653144519256788,0.15393952591064813,-0.0004515459344418327,-0.33917665506204164,0.5833999172714984,0.5833997785604044,0.6643556660043254,0.9672362114822732,0.684295209279857,0.6869452602103006,0.10115377597875025,1.2320194866359493,0.5833999154834872,0.49424221877718283,1.1427294347992885,-0.00646196710530245,0.8794020759746871
1.0,1.0506667242637118,0.7483273717763486,0.43107231735987755,0.9934488660159642,0.6623878463893901,0.16962847815974624,0.9121316685503875,0.5138439214646504,1.4133671374108698,1.9303901820021598,1.6120456171030473,0.9957772537718191,0.45758680485098746,0.8857386119758662,0.7524256732035122,0.5268850905575445,0.04017431247929745,1.010024169372255,0.8933207037253428,0.8933205417303371,0.9880729960103802,1.3818248137728655,1.0261844932275477,0.8441223607806444,1.1387976090983392,0.44973650067478393,0.8933207016906595,0.7237010840652096,1.3404782020741426,1.2450082109533722,0.17081048352249137
1.0,0.9434325392217874,2.0800408788740827,1.884045300662955,1.8080371161271827,0.5507416509263905,1.2689213009447797,0.5467206012210261,1.4252634586450597,0.7957205508937555,1.2019103117191727,1.9293857454409606,2.650491374496672,3.016466817400213,1.4507753451043064,2.0869158158382364,1.3092122368665362,0.7766363442577029,0.32339123953286436,1.4606586037260818,1.46065839910778,1.5376877169593703,2.2672698226917745,1.6259157574143455,1.8517158344216769,0.0699435333699064,2.13176464590188,1.460658601239843,1.1078224249956623,2.342937761951525,1.2037239187844442,1.9763130673854785
1.0,0.2772057461923255,-0.5862099200360981,-0.5553028270481392,-0.5114453546511804,-0.36816615974482614,-0.496121462933132,0.6399256187815582,-0.161227377486426,0.9786097653016109,0.5896464529019669,0.7072052277261874,0.6011735641375417,0.3393836124673886,-0.48866059795240474,-0.5848941417643546,-0.4973813614994197,-0.4077898203427712,-0.2973256581511839,-0.486675880224418,-0.4866759385422268,0.45441617724504585,0.8345935078908622,0.4397003750070669,0.33023077413604446,0.32490444203998065,0.011784006449850655,-0.4866758811607348,0.5335507339642127,0.5337929923611132,-0.43819084959434557,0.22157747337471936
1.0,0.27994634597160273,0.9790005664886147,1.4657476487751926,1.4693732097413066,0.5782892299703788,0.742628037745337,1.0480970800512637,1.0276083324104073,0.9170360327479369,1.19797628525438,2.060211253017957,3.0076581618528198,3.1369384448457858,1.1676552797850486,0.9835798237568473,0.6965888189648055,0.7860553173784833,0.35553248870674026,1.176385504494164,1.176385321232899,1.272536769238579,1.8574160061345253,1.3406318666998303,1.48408215959454,0.14006969417326043,1.7215366766331837,1.1763855022341838,1.2887150687161626,2.0224456357298215,0.5626326619978089,2.2209605954156935
1.0,2.2001607409616097,1.5461969648488554,1.8602683470012502,1.8675841790809113,2.3011658687273475,2.158103879272179,1.785293952329784,1.880503791199078,3.4364107355882494,3.4024387693148825,2.459573939223875,1.599615454749374,0.8056636928989794,2.1184608723398153,1.5519588320911897,1.3774169218392385,0.7620509344428299,3.0819269956830135,2.1310633449990224,2.1310630900141585,2.2531770719818525,2.29179108907135,2.3587028460323562,1.859396469045032,3.5919621742462486,1.7322787504605675,2.131063341979196,0.7461106114148248,1.1668113156715085,1.294599538278506,3.440483424334682
1.0,-0.5436367624120118,-0.3156253278372864,-0.3417099278155652,-0.33416935993,-0.49421676408642373,-0.4415118938697173,-0.23588511080674568,-0.15846812508987293,-0.42003269825707035,-0.36604077806835,-0.3392439107808063,-0.2964565388135807,-0.20893483707491628,-0.41460652898640454,-0.3137453780748606,-0.3543140226370903,-0.42902327228275117,-0.4817874475827884,-0.4123202188834938,-0.4123202827875386,-0.3372120594823812,-0.29758708260502553,-0.3215074383359755,-0.40332020074669017,-0.4694463369651263,-0.191285262178436,-0.41232021987899176,-0.4125721633505235,-0.2299510997781714,-0.41235680653725304,-0.209119397492681
1.0,1.04620317747434,1.0579473602540739,1.0519272391306518,0.7844952376182941,1.839718356810991,1.812082515676301,1.518144111947779,2.1573586054267886,0.921701444749847,0.7791885468158485,0.8243909620294546,0.9624150794380592,1.022249878734484,1.25999159628346,1.0626912223505462,1.505308605448211,1.5399052037697596,1.8044333054340678,1.26909786959292,1.269097679366306,1.365190747950132,1.0392999938590468,1.3719838131349291,1.2329343874565344,1.2757787819166664,2.149612395609552,1.2690978672591482,2.6656886820248116,1.309984024097846,1.434627438776526,1.3862557225793324
1.0,-0.3578382617924779,1.1567053594129262,0.9832445770144617,0.6786190152525148,1.4786125895738516,2.013812616686766,-0.21584702083327922,1.5290253125478621,0.5275380891169291,0.7485926584887908,1.0952130346506592,1.4520903258132796,1.7726542553704512,1.1027762596045758,1.1616551328924138,1.434093164361889,0.9681352163816448,1.6405637887509195,1.1112422582144075,1.1112420798472629,1.2069663729484337,1.8424330142794354,1.2878611959416097,1.2098885942870914,0.9641203839878352,0.4397208980750275,1.111242256006276,1.1836474486835407,1.6879832110306587,1.4570745530702662,1.1603557763259562
1.0,2.260209278020479,1.1122614077327162,0.9468944538718512,0.824772128768721,0.6591936878927581,1.0601408868300177,1.996514117997936,2.5437827025475674,1.178647777740118,1.1322137610891472,1.3028484267818663,1.50458949848103,1.6296923620062933,0.8322013508489483,1.1171185151432772,1.0627500261322862,0.7353153553057379,0.5180814442548488,0.8395654069123965,0.8395652489559505,1.9021698731564955,1.921424354984317,1.9134606189825716,1.9961467767367411,0.8938545935926809,2.7582032105703194,0.839565404920498,2.1561474617966763,2.052302908731271,1.156209350248362,2.713509125722008
1.0,2.7270397315881985,1.664214661791492,1.594971018942054,1.4462095707972376,0.8028279646742558,1.343138616180134,2.5035286039739932,2.523997622612871,0.1925388779292874,1.0286223528084228,1.3298139868089927,2.0505704712604675,1.8624863032029895,1.3250701611214106,1.6702225970729188,1.3278816330973169,1.140023825746194,0.468400117910628,1.3344414731951164,1.3344412780593295,1.4281676712748634,1.0313304391543143,1.4409758598766746,1.5515269622225811,0.3529313722630948,2.5338049646051157,1.3344414708093364,3.3913899988515297,1.5008120456283986,1.3591393474912747,2.6412275806688714
1.0,0.9322444069271586,0.8549656009767589,0.9057552741618433,1.2840971733985882,1.1290377163940917,0.5029518055537635,1.5492292998320605,0.5410284079786977,2.8595390956528135,1.728543509331557,1.4579577678257933,1.1237745231802188,0.643590626794606,1.2205758823764945,0.8592862441427584,0.87444009577549,0.2793435196408896,1.574574022892135,1.2295216313699713,1.2295214441166642,1.327256082518718,0.9238158789530406,1.4037004491304292,1.1807217370373997,1.6256964452091551,0.7425569489250697,1.2295216290676991,3.6774972103249772,1.4896843841464027,0.9734824527687379,0.5570072080979761
1.0,1.8115463456492242,2.2221968556684533,2.032233205822117,2.0461570389157955,0.7063093875849957,1.3924583610330865,2.0757563658497813,1.6295749679235307,1.9937255061984316,1.6599723132337554,2.1459502845804432,1.8346185760131621,1.1026267481781444,1.6464043028117274,2.2293681892185537,2.105496291576295,0.48951272111576893,0.7693060958435608,1.6570842793287204,1.6570840599532346,1.761210845005299,2.4275597817926347,1.867115023838512,1.300811942029352,0.40593655232696685,1.4498492658507283,1.6570842766861427,-0.012580468624933389,0.13159527358069092,1.701260966525207,1.3560669835446502
1.0,0.17867175093877666,0.7186870021477992,0.6430618615841851,0.6092117767206348,0.19147581076831804,0.2860080521253656,0.8418149005074707,0.7045217872975551,0.23261146755686504,0.40265457098373125,0.5730841043764207,0.6483982821413568,0.6961707526524533,0.47820299891805695,0.7227235031177313,0.5574124422762994,0.49776796715941474,-0.050682622693098645,0.4841253623754307,0.48412523112269396,0.5567837713376421,0.6543338599896373,0.5449636962072391,0.5353912393680207,0.02418016182045944,0.8338817980786128,0.484125360666434,0.37881478446162403,0.9887763294679915,0.42218662214628855,0.6062009339779356
1.0,0.7483830754689006,1.4880105284701965,1.3179943833197887,1.2106895179456418,0.9092705943514509,1.660667197084028,0.27239613366155574,1.0938647731351148,1.3682759792055124,1.9783278446806445,1.6089281203325756,1.5130516433247334,0.9957130028908057,1.2225058457744422,1.4936510764301487,1.3026174622308566,0.4343937106852655,1.1265452561136537,1.2314594547309548,1.2314592673320617,1.3290922283921005,2.037377940785286,1.3933790427834363,0.4997633316596837,1.3175072823008898,0.8589053402654662,1.23145945242714,-0.03623905159731399,0.6129190554850914,1.3868689556175686,0.9442403681526927
1.0,0.07440467926221496,-0.21047066232591327,-0.15907625951545595,-0.14002193833902749,-0.14344788068535053,-0.28528165535948286,-0.2913941328454733,-0.10876351482940176,0.26029799361760997,-0.23627114969573962,-0.2403497553229392,-0.28326605925159,-0.3351807648488648,-0.16472970540924067,-0.20837146406928575,-0.20315330189811923,0.036320037438504815,-0.25184715290316806,-0.16142574771838042,-0.1614258304717729,-0.0766171364062554,-0.05400611643200303,-0.12792476368951453,-0.2503920634782322,-0.13882966306067263,-0.10176464139790936,-0.16142574891357023,0.03084258273120617,0.03231220243279354,-0.269464651467756,-0.28356765364124764
1.0,1.6545010231083532,-0.5303187744928991,-0.5728701688651829,-0.6317838610579354,-0.27302455904194584,-0.2552658359199137,2.119323238223886,1.5834639291134627,1.324000588953228,0.9819370560903923,1.0421940495802726,1.0374680287081004,1.1095229253917698,-0.5088723233726484,-0.5288864626423557,0.024269374672341228,-0.4265884885118701,-0.13501530866485825,-0.5069699198558308,-0.506969976648977,1.4624256755280531,1.885641512380453,1.5683524993497444,1.4128399374717358,1.4315234762040487,2.440800304502156,-0.5069699207759952,0.9332485332491521,1.5578802041224862,0.3353181714566046,0.8558550168016077
1.0,-0.24900872654088968,-0.4307543084688484,-0.34013246289795585,-0.2704399664011217,-0.28781382084420387,-0.46035713842916376,-0.07801159217046108,-0.29950962080359067,-0.14927607055008155,-0.13277957572541457,-0.1325687043410626,-0.24257849471248374,-0.336560673417721,-0.3134948599050656,-0.4291144037440791,-0.4709435825526879,-0.11046622984854179,-0.3768700837504808,-0.31079676272770296,-0.31079683425906174,-0.2310865081699088,-0.18009340325838624,-0.27108714872097023,-0.43403858038532755,-0.43304572016997794,-0.3476375455533687,-0.3107967638040054,-0.3926607472464392,-0.6298852285892618,-0.4625962498603121,-0.38934488512562404
1.0,-0.0046514888136902684,-0.22490865483248584,-0.12012161068715074,-0.007421540593380999,-0.1375255336284218,-0.2840250762998229,-0.3743092084850561,-0.23052217103129358,-0.11127468225954952,0.5855909613595217,0.8094480204272769,0.5392318364652122,0.09782332528935724,-0.08554470485368337,-0.22283955992981763,-0.322974173016609,-0.2982126758870288,-0.010605348562470468,-0.08191825857159026,-0.08191834729826823,-0.5985473365946022,-0.03356123148185934,-0.5995922425498688,-0.14478922911804482,0.1436649289990086,-0.06629548328425452,-0.08191825983006164,-0.31323550441059,0.21604099521361428,-0.2937306719492225,-0.3509590266406286
1.0,0.6765437356008308,0.3292802187466117,0.5059792362204943,0.8003857963641374,0.4597529192198244,0.01922638704867799,0.9904836651152926,-0.12036854903638071,0.8770536444265186,1.784894431201419,1.8684632474313505,1.4601876668761922,0.7434623508732372,0.6434016391151657,0.3325048028084594,0.33099184645130153,0.40602215415794723,0.4382354383148634,0.649996790049675,0.6499966463352518,0.7453438781332811,0.807032131203662,0.7619283362927817,0.6805479403503921,0.5032624667477805,0.43646390297758064,0.6499967882086579,0.8285482825173436,1.215920791886767,0.3637377095161739,0.31331171184838064
1.0,1.875778848128938,-0.6693274429919421,-0.6599689252206565,-0.6524525100769943,-0.5915431442675976,-0.6066080116341563,0.2927626320448483,2.2504230716290503,0.20288037855650753,0.4270923462643217,0.7580818140061305,1.1991249612476909,1.0159011774408604,-0.6636924882560774,-0.668193501525594,-0.6348066263151496,-0.5329874228544138,-0.5612614540562526,-0.6627620523145807,-0.6627620791887819,1.0332918729316438,0.6506525211425518,1.087688134539883,0.9372940701352596,1.0376329409975311,1.5707582235431772,-0.6627620411529671,0.9819617025370041,0.7126176519010345,-0.6216006691462768,2.2471351784238314
1.0,0.648713585752805,0.6076207668430574,0.616430547220546,0.6895300714496813,1.0087099877457475,0.3114586942769839,0.7263780737417703,0.9676955934572145,0.42141335120881696,0.6770048023117551,0.3546066499982935,0.2246352617311814,0.06851316978534341,0.7852176873275836,0.6114256936386169,0.44443912291847065,1.7139404054665432,0.3939145205655237,0.7923903978665807,0.7923902434543266,0.8696106319092721,0.38516673004114793,0.6472098443460468,0.28626451662222285,0.5620581859353807,0.1626051621301605,0.7923903959122298,2.3532778286131273,0.6525404125347752,0.5297599398234616,0.5329033990620012
1.0,-0.6490894698014422,2.152252540066996,1.585418534381849,1.0203211866470607,2.8650218982414044,3.661515674007698,0.5233525873970527,2.0995904313250078,1.4796044357408895,1.6872487107400342,2.336975044171668,3.055976205473469,3.2314094535988285,1.940413024869233,2.1592780390428623,3.0099689557781604,1.0746815551529814,3.7360506407386427,1.952290380409037,1.9522901388551333,2.057945581843808,2.6054262731805133,2.161811403307374,1.9481756575919662,2.2789224448219123,0.5601889471293252,1.9522903775314988,2.765613131846046,1.2579489227182596,3.3458936407017488,2.5271599138437906
1.0,-0.23208712761896538,-0.3782022908165537,-0.40619647746082016,-0.38358144578675285,-0.4307504510601129,-0.5151200927299078,-0.15154759094552558,-0.39069160639885797,-0.3208663845021831,-0.28732530676385765,-0.3135732344773702,-0.34778204217467923,-0.3777885270737343,-0.43079046248831215,-0.3764528146269189,-0.37877020947905593,-0.276507887077503,-0.4868867819058248,-0.42857006302351497,-0.4285701257067318,-0.3555901343640072,-0.31866747083981384,-0.37181351772716154,-0.440759790315312,-0.5665519031689449,-0.40754611659392687,-0.42857006400607933,0.10034885444509453,-0.22245773566870655,-0.3809475721001567,-0.3859042548523824
1.0,-0.12608696362096003,1.3760914700719673,1.5482713102662822,1.617818415493446,0.5709299242199309,0.6289975991872366,-0.1862757684215239,0.43171278895271703,-0.3205361738726171,-0.36646285534731615,-0.5077370308114374,-0.5399836912767425,-0.5007709149884937,1.2523593772675194,1.381498665713152,0.6948148652127029,-0.029494940189572126,0.9077703960200886,1.261434567625143,1.261434377974262,-0.17340398186512268,-0.47383905213461763,-0.1598850916711524,-0.1579203895039413,1.4930677175842564,-0.29242327202214996,1.2614345652974706,-0.10464321540876227,-0.3957122526914065,0.5204214942619553,-0.42639024511775353
1.0,0.11219752485516926,-0.10372854257132337,-0.17813494029196383,-0.20664590786619205,-0.2600206766501815,-0.05336071842070121,0.04616095477269493,0.1729140705144662,-0.02468010961399852,-0.48758627780428404,-0.5104866911306494,-0.48215143476600114,-0.4122514631116965,-0.22088004266664013,-0.10140678596304993,0.06555329583450765,-0.3295689091996984,-0.18101691181755195,-0.21780476266767032,-0.21780484118538693,-0.1351742259570074,-0.12534279144706614,-0.10579284546588075,-0.423622112458132,0.6459994984549963,0.012023176101713457,-0.21780476381798697,-0.46187312351967685,-0.29038705842646517,-0.017152396576459707,-0.37253649143056494
1.0,-0.5971099671037423,1.28842888346923,1.1090476657098751,1.174630607297131,-0.09995990287759192,0.19297892244639298,-0.5673270391860009,-0.6526358620437076,-0.6038619052238499,-0.628556761168645,-0.6285398235520891,-0.6131333636785502,-0.5609080035453778,0.7201030733635558,1.2936533017698468,0.506640351172861,-0.12580523058856083,-0.07495841607703602,0.7270105983247465,0.7270104488243846,-0.6940411872497454,-0.66739274172003,-0.691190791826348,0.9209556625544433,0.14226454414501982,-0.6120043616574256,0.7270105964224327,-0.6915524103881917,-0.6415386376537247,0.4746561420213492,-0.6083745800105969
1.0,-0.250375612143055,0.015949759400305272,-0.15611572329022116,-0.14931676549520764,0.12004513556450809,0.21728458313089546,0.12756520112419548,0.16273962333106726,-0.16807539423554438,-0.05356604213904098,0.07183403501353536,0.05101797666423173,-0.07298243048979394,-0.0280262000907546,0.01852104642521109,-0.31757557584736007,-0.39670426947298587,0.4627605971851203,-0.024165504121969838,-0.02416559718753079,0.056160408273796196,0.24456592225463752,0.09713907810242377,-0.0926834766699634,0.3326043628268526,-0.29200503266033256,-0.024165505426407774,-0.37238196184154154,0.252031093894134,-0.1844917658472733,-0.049919343005955914
1.0,1.7927020151244824,1.0189305393432335,1.1177084676528042,0.8530277655859297,1.4807838283225545,1.5636043306349028,1.7237900884414101,1.6645254982798696,1.23314440021141,1.216032984195278,1.568575467476842,1.7948669068878709,1.8138966934259726,1.1981085376483191,1.0235930509909015,1.5041259696134757,1.364491159040845,1.3762702337941575,1.2069627862023278,1.2069626006438348,1.5415709107006412,1.9050272251895224,1.6169413138155841,1.6262307378086187,0.9151188780220384,2.620922993555908,1.2069627839180106,2.000456352111973,2.150061685921198,1.692152497608126,1.4841278399557993
1.0,0.13792720504962497,-0.03536527024534076,0.14296172234676677,0.18965283901269064,-0.09936551444476349,-0.03160557892615016,-0.2885456675837484,0.48025573799060733,0.6975155931650405,-0.16557126424620047,-0.2871271191685763,-0.3723368109436299,-0.4248041435807469,0.08102974963327407,-0.03290097555334769,0.03230407614496929,-0.32836179355414624,0.07023748641546729,0.08533458652957439,0.08533448523742608,0.18791458287312396,-0.37044667540130904,0.16606736290778562,-0.3961631582387581,1.8582365063342765,-0.10322303150871716,0.08533458513798317,0.18910527752160314,-0.029820455172167675,-0.02122228628386247,-0.1664404838031182
